Plot_ID,Plant_ID,Tree_shrub,Species_LT,Stem,Area,Pla_spo,Pot,Pub_pri,Street
068,S16,shrub,Camellia sasanqua,0,1962.5,planted,non-pot,private,non_street
068,S17,shrub,Camellia sasanqua,0,1570,planted,non-pot,private,non_street
068,S18,shrub,Camellia sasanqua,0,1570,planted,non-pot,private,non_street
068,S19,shrub,Camellia sasanqua,0,1962.5,planted,non-pot,private,non_street
068,S20,shrub,Nandina domestica,0,2826,planted,non-pot,private,non_street
071,S01,shrub,Nandina domestica,0,10000,planted,non-pot,private,non_street
071,S02,shrub,Hydrangea macrophylla,0,13000,planted,non-pot,private,non_street
071,S03,shrub,Hydrangea macrophylla,0,12000,planted,non-pot,private,non_street
071,S04,shrub,Nandina domestica,0,2500,planted,non-pot,private,non_street
071,S05,shrub,Camellia sasanqua,0,4200,planted,non-pot,private,non_street
073,S01,shrub,Nandina domestica,0,2500,planted,non-pot,private,non_street
073,S02,shrub,Nandina domestica,0,2500,planted,non-pot,private,non_street
074,S01,shrub,Rhododendron hirado group,0,27000,planted,non-pot,private,non_street
074,S02,shrub,Photinia glabra,0,8100,planted,non-pot,private,non_street
074,S03,shrub,Nandina domestica,0,8100,planted,non-pot,private,non_street
074,S04,shrub,Daphne odora,0,8100,planted,non-pot,private,non_street
074,S05,shrub,Nandina domestica,0,625,planted,non-pot,private,non_street
074,S06,shrub,Camellia sasanqua,0,6400,planted,non-pot,private,non_street
074,S07,shrub,Nandina domestica,0,900,planted,non-pot,private,non_street
074,S08,shrub,Acer palmatum,0,900,planted,pot,private,non_street
074,S09,shrub,Hydrangea macrophylla,0,4900,planted,non-pot,private,non_street
074,S10,shrub,Hydrangea quercifolia,0,9100,planted,non-pot,private,non_street
074,S11,shrub,Schefflera heptaphylla,0,900,planted,pot,private,non_street
074,S12,shrub,Nandina domestica,0,3600,planted,non-pot,public,non_street
075,S01,shrub,Dendropanax trifidus,0,1600,planted,non-pot,private,non_street
076,S01,shrub,Nandina domestica,0,4900,splantedontaneous,non-pot,private,non_street
076,S02,shrub,Quercus phillyraeoides,0,4000,planted,non-pot,private,non_street
076,S03,shrub,Photinia glabra,0,16000,planted,non-pot,private,non_street
076,S04,shrub,Photinia glabra,0,18000,planted,non-pot,private,non_street
076,S05,shrub,Kerria japonica,0,35000,splantedontaneous,non-pot,public,non_street
076,S06,shrub,Zanthoxylum bungeanum,0,9600,splantedontaneous,non-pot,public,non_street
076,S07,shrub,Kerria japonica,0,22500,splantedontaneous,non-pot,public,non_street
076,S08,shrub,Kerria japonica,0,22500,splantedontaneous,non-pot,public,non_street
078,S01,shrub,Nandina domestica,0,3600,splantedontaneous,non-pot,private,non_street
078,S02,shrub,Hydrangea macrophylla,0,16900,splantedontaneous,non-pot,private,non_street
078,S03,shrub,Nandina domestica,0,6500,splantedontaneous,non-pot,private,non_street
078,S04,shrub,Nandina domestica,0,11000,splantedontaneous,non-pot,private,non_street
078,S05,shrub,Rosa chinensis,0,900,planted,non-pot,private,non_street
078,S06,shrub,Myrica rubra,0,12246,planted,non-pot,private,non_street
081,S01,shrub,Celtis sinensis,0,16900,splantedontaneous,non-pot,public,non_street
081,S02,shrub,Brucea javanica,0,10000,splantedontaneous,non-pot,public,non_street
081,S03,shrub,Deutzia scabra,0,28900,planted,non-pot,public,non_street
081,S04,shrub,Hydrangea macrophylla,0,10000,planted,non-pot,public,non_street
081,S05,shrub,Hydrangea macrophylla,0,1400,planted,non-pot,public,non_street
081,S06,shrub,Hypericum monogynum,0,14400,planted,non-pot,public,non_street
081,S07,shrub,Rhododendron hirado group,0,18000,planted,non-pot,public,non_street
081,S08,shrub,Rhododendron hirado group,0,22500,planted,non-pot,public,non_street
081,S09,shrub,Hypericum monogynum,0,15300,planted,non-pot,public,non_street
081,S10,shrub,Rhododendron hirado group,0,14400,planted,non-pot,public,non_street
081,S11,shrub,Camellia sasanqua,0,11000,planted,non-pot,public,non_street
081,S12,shrub,Osmanthus fragrans,0,14400,planted,non-pot,public,non_street
081,S13,shrub,Osmanthus fragrans,0,14400,planted,non-pot,public,non_street
081,S14,shrub,Osmanthus fragrans,0,14400,planted,non-pot,public,non_street
081,S15,shrub,Osmanthus fragrans,0,12000,splantedontaneous,non-pot,public,non_street
083,S01,shrub,Camellia sasanqua,0,10000,planted,non-pot,private,non_street
083,S02,shrub,Nandina domestica,0,4500,planted,non-pot,private,non_street
083,S03,shrub,Cupressus macrocarpa,0,400,planted,pot,private,non_street
083,S04,shrub,Nandina domestica,0,9000,planted,non-pot,private,non_street
083,S05,shrub,Hydrangea macrophylla,0,15000,planted,non-pot,private,non_street
083,S06,shrub,Nandina domestica,0,3600,planted,non-pot,private,non_street
083,S07,shrub,Mahonia japonica,0,8100,planted,non-pot,private,non_street
083,S08,shrub,Kerria japonica,0,3000,planted,non-pot,private,non_street
083,S09,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
083,S10,shrub,Fatsia japonica,0,5000,planted,pot,private,non_street
083,S11,shrub,Punica granatum,0,8000,planted,pot,private,non_street
083,S12,shrub,Cupressus macrocarpa,0,3600,planted,pot,private,non_street
083,S13,shrub,Photinia glabra,0,1373.75,planted,non-pot,public,street
083,S14,shrub,Chamaecyparis obtusa,0,1962.5,planted,non-pot,public,street
083,S15,shrub,Stewartia pseudocamellia,0,7065,planted,non-pot,private,non_street
084,S01,shrub,Ilex crenata,0,11000,planted,non-pot,private,non_street
084,S02,shrub,Camellia sasanqua,0,12100,planted,non-pot,private,non_street
084,S03,shrub,Mahonia japonica,0,8100,planted,non-pot,private,non_street
084,S04,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
084,S05,shrub,Rhododendron indicum,0,4500,planted,non-pot,private,non_street
084,S06,shrub,Olea europaea,0,13200,planted,non-pot,private,non_street
084,S07,shrub,Citrus junos,0,3600,planted,non-pot,private,non_street
084,S08,shrub,Osmanthus fragrans,0,6400,planted,non-pot,private,non_street
084,S09,shrub,Citrus junos,0,4900,planted,non-pot,private,non_street
084,S10,shrub,Abutilon megapotamicum,0,3600,planted,non-pot,private,non_street
084,S11,shrub,Lavandula angustifolia,0,6000,planted,non-pot,private,non_street
084,S12,shrub,Dracaena marginata,0,1200,planted,pot,private,non_street
084,S13,shrub,Rosa chinensis,0,5600,planted,non-pot,private,non_street
084,S14,shrub,Ixora chinensis,0,8100,planted,non-pot,private,non_street
084,S15,shrub,Muehlenbeckia axillaris,0,5400,planted,non-pot,private,non_street
084,S16,shrub,Hydrangea macrophylla,0,900,planted,pot,private,non_street
084,S17,shrub,Dracaena marginata,0,10000,planted,non-pot,private,non_street
084,S18,shrub,Hydrangea macrophylla,0,14400,planted,non-pot,private,non_street
084,S19,shrub,Hydrangea macrophylla,0,900,planted,pot,private,non_street
084,S20,shrub,Lagerstroemia indica,0,4900,planted,pot,private,non_street
084,S21,shrub,Hydrangea arborescens,0,625,planted,pot,private,non_street
084,S22,shrub,Rhododendron hirado group,0,900,planted,pot,private,non_street
084,S23,shrub,Rhododendron indicum,0,1600,planted,non-pot,private,non_street
084,S24,shrub,Rhododendron hirado group,0,10800,planted,non-pot,private,non_street
084,S25,shrub,Rhododendron kurume group,0,3300,planted,non-pot,private,non_street
084,S26,shrub,Mahonia japonica,0,2400,planted,non-pot,private,non_street
084,S27,shrub,Rhododendron hirado group,0,8100,planted,non-pot,private,non_street
084,S28,shrub,Osmanthus fragrans,0,27600,planted,non-pot,private,non_street
084,S29,shrub,Camellia sasanqua,0,14400,planted,non-pot,private,non_street
084,S30,shrub,Abutilon megapotamicum,0,4200,planted,pot,private,non_street
084,S31,shrub,Rosa chinensis,0,900,planted,pot,private,non_street
086,S01,shrub,Cornus kousa,0,8100,planted,non-pot,private,non_street
086,S02,shrub,Quercus myrsinifolia,0,3600,planted,non-pot,private,non_street
086,S03,shrub,Cornus florida,0,3600,planted,non-pot,private,non_street
086,S04,shrub,Rhododendron hirado group,0,2000,planted,non-pot,private,non_street
086,S05,shrub,Rhododendron hirado group,0,900,planted,non-pot,private,non_street
086,S06,shrub,Stewartia pseudocamellia,0,3600,planted,non-pot,private,non_street
086,S07,shrub,Rhododendron hirado group,0,12000,planted,non-pot,private,non_street
086,S08,shrub,Rhododendron hirado group,0,3600,planted,non-pot,private,non_street
086,S09,shrub,Rhododendron hirado group,0,7200,planted,non-pot,private,non_street
086,S10,shrub,Rhododendron hirado group,0,7200,planted,non-pot,private,non_street
086,S11,shrub,Jasminum nudiflorum,0,16900,planted,non-pot,private,non_street
086,S12,shrub,Osmanthus fragrans,0,9000,planted,non-pot,private,non_street
086,S13,shrub,Spiraea thunbergii,0,6800,planted,non-pot,private,non_street
086,S14,shrub,Nandina domestica,0,2000,planted,non-pot,private,non_street
086,S15,shrub,Quercus myrsinifolia,0,3846.5,planted,non-pot,private,non_street
089,S01,shrub,Serissa japonica,0,6000,planted,non-pot,private,non_street
089,S02,shrub,Serissa japonica,0,8750,planted,non-pot,private,non_street
089,S03,shrub,Serissa japonica,0,15000,planted,non-pot,private,non_street
089,S04,shrub,Mussaenda pubescens,0,12000,planted,non-pot,private,non_street
089,S05,shrub,Nandina domestica,0,4900,planted,non-pot,private,non_street
089,S06,shrub,Nandina domestica,0,6400,planted,non-pot,private,non_street
089,S07,shrub,Osmanthus fragrans,0,12100,planted,non-pot,private,non_street
089,S08,shrub,Fatsia japonica,0,2500,planted,non-pot,private,non_street
089,S09,shrub,Camellia japonica,0,1500,planted,non-pot,private,non_street
089,S10,shrub,Forsythia viridissima,0,2100,planted,non-pot,private,non_street
089,S11,shrub,Nandina domestica,0,900,planted,non-pot,private,non_street
089,S12,shrub,Nandina domestica,0,6000,planted,non-pot,private,non_street
089,S13,shrub,Diospyros kaki,0,3600,planted,non-pot,private,non_street
089,S14,shrub,Nandina domestica,0,1600,planted,non-pot,private,non_street
089,S15,shrub,Hydrangea macrophylla,0,8100,planted,non-pot,private,non_street
089,S16,shrub,Ulmus parvifolia,0,6000,planted,non-pot,private,non_street
092,S01,shrub,Cercis chinensis,0,3600,planted,non-pot,private,non_street
092,S02,shrub,Pelargonium x hortorum,0,900,planted,pot,private,non_street
092,S03,shrub,Begonia grandis,0,1800,planted,pot,private,non_street
092,S04,shrub,Cycas revoluta,0,8100,planted,non-pot,private,non_street
092,S05,shrub,Begonia grandis,0,900,planted,non-pot,private,non_street
092,S06,shrub,Rhododendron kurume group,0,1225,planted,pot,private,non_street
092,S07,shrub,Begonia grandis,0,900,planted,pot,private,non_street
092,S08,shrub,Pieris japonica,0,1225,planted,non-pot,private,non_street
092,S09,shrub,Ardisia crenata,0,900,planted,non-pot,private,non_street
092,S10,shrub,Pieris japonica,0,1225,planted,non-pot,private,non_street
092,S11,shrub,Rhododendron indicum,0,900,planted,non-pot,private,non_street
092,S12,shrub,Camellia sasanqua,0,8100,planted,non-pot,private,non_street
092,S13,shrub,Rhododendron indicum,0,900,planted,non-pot,private,non_street
092,S14,shrub,Nandina domestica,0,2500,planted,non-pot,private,non_street
092,S15,shrub,Nandina domestica,0,2500,planted,non-pot,private,non_street
092,S16,shrub,Serissa japonica,0,400,planted,non-pot,private,non_street
092,S17,shrub,Nandina domestica,0,1225,planted,pot,private,non_street
092,S18,shrub,Hydrangea macrophylla,0,4800,planted,pot,private,non_street
092,S19,shrub,Rhododendron kurume group,0,400,planted,pot,private,non_street
092,S20,shrub,Acer palmatum,0,8100,planted,pot,private,non_street
092,S21,shrub,Rosa banksiae,0,3600,planted,pot,private,non_street
092,S22,shrub,Nandina domestica,0,1200,planted,pot,private,non_street
092,S23,shrub,Nandina domestica,0,1600,planted,pot,private,non_street
092,S24,shrub,Nandina domestica,0,1600,planted,pot,private,non_street
092,S25,shrub,Magnolia liliiflora,0,3846.5,planted,non-pot,private,non_street
092,S26,shrub,Cercis chinensis,0,7065,planted,non-pot,private,non_street
092,S27,shrub,Camellia japonica,0,7850,planted,non-pot,private,non_street
093,S01,shrub,Gardenia jasminoides,0,27200,planted,non-pot,public,non_street
093,S02,shrub,Gardenia jasminoides,0,32000,planted,non-pot,public,non_street
093,S03,shrub,Spiraea thunbergii,0,10000,planted,non-pot,public,non_street
094,S01,shrub,Nandina domestica,0,5000,planted,pot,private,non_street
094,S02,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
094,S03,shrub,Hypericum calycinum,0,3500,planted,non-pot,private,non_street
094,S04,shrub,Eurya japonica,0,4200,planted,pot,private,non_street
094,S05,shrub,Sarcococca ruscifolia,0,400,planted,non-pot,private,non_street
094,S06,shrub,Vaccinium oldhamii,0,4200,planted,non-pot,private,non_street
094,S07,shrub,Nandina domestica,0,4800,planted,non-pot,private,non_street
094,S08,shrub,Photinia glabra,0,1600,planted,pot,private,non_street
094,S09,shrub,Fatsia japonica,0,1200,planted,pot,private,non_street
094,S10,shrub,Ardisia crenata,0,900,planted,non-pot,private,non_street
094,S11,shrub,Nandina domestica,0,4200,planted,non-pot,private,non_street
094,S12,shrub,Enkianthus perulatus,0,10000,planted,non-pot,private,non_street
094,S13,shrub,Rhododendron indicum,0,2000,planted,non-pot,private,non_street
094,S14,shrub,Rhododendron indicum,0,5000,planted,non-pot,private,non_street
094,S15,shrub,Rhododendron indicum,0,7200,planted,non-pot,private,non_street
094,S16,shrub,Camellia sasanqua,0,3600,planted,non-pot,private,non_street
094,S17,shrub,Fatsia japonica,0,3600,planted,non-pot,private,non_street
094,S18,shrub,Cerasus jamasakura,0,900,planted,non-pot,private,non_street
094,S19,shrub,Daphniphyllum macropodum,0,400,planted,non-pot,private,non_street
094,S20,shrub,Spiraea thunbergii,0,4500,planted,non-pot,private,non_street
094,S21,shrub,Camellia sasanqua,0,3000,planted,non-pot,private,non_street
094,S22,shrub,Cornus kousa,0,7850,planted,non-pot,private,non_street
094,S23,shrub,Pinus thunbergii,0,68687.5,planted,non-pot,private,non_street
094,S24,shrub,Ternstroemia gymnanthera,0,11304,planted,non-pot,private,non_street
096,S01,shrub,Camellia japonica,0,2400,planted,non-pot,private,non_street
096,S02,shrub,Ulmus parvifolia,0,2400,planted,non-pot,private,non_street
096,S03,shrub,Ulmus parvifolia,0,900,planted,non-pot,private,non_street
096,S04,shrub,Celtis sinensis,0,2400,planted,non-pot,private,non_street
096,S05,shrub,Celtis sinensis,0,2500,planted,non-pot,private,non_street
096,S06,shrub,Diospyros kaki,0,400,splantedontaneous,non-pot,private,non_street
096,S07,shrub,Abelia x grandiflora,0,22000,planted,non-pot,private,non_street
096,S08,shrub,Celtis sinensis,0,2000,splantedontaneous,non-pot,private,non_street
096,S09,shrub,Hydrangea macrophylla,0,900,planted,pot,private,non_street
096,S10,shrub,Spiraea thunbergii,0,900,planted,pot,private,non_street
097,S01,shrub,Rosa chinensis,0,16800,planted,non-pot,private,non_street
097,S02,shrub,Nandina domestica,0,8100,planted,non-pot,private,non_street
097,S03,shrub,Rhododendron hirado group,0,800,planted,non-pot,private,non_street
097,S04,shrub,Celtis sinensis,0,2500,planted,non-pot,private,non_street
097,S05,shrub,Rhododendron hirado group,0,1200,planted,non-pot,private,non_street
097,S06,shrub,Rhododendron hirado group,0,7200,planted,non-pot,private,non_street
097,S07,shrub,Zanthoxylum bungeanum,0,3600,planted,non-pot,private,non_street
097,S08,shrub,Zanthoxylum bungeanum,0,2500,planted,non-pot,private,non_street
097,S09,shrub,Paeonia suffruticosa,0,900,planted,non-pot,private,non_street
097,S10,shrub,Muehlenbeckia axillaris,0,900,planted,non-pot,private,non_street
097,S11,shrub,Rosa chinensis,0,300,planted,non-pot,private,non_street
097,S12,shrub,Acer palmatum,0,11304,planted,non-pot,private,non_street
097,S13,shrub,Acer palmatum,0,6358.5,planted,non-pot,private,non_street
097,S14,shrub,Citrus reticulata,0,1962.5,planted,pot,private,non_street
097,S15,shrub,Crassula ovata,0,1884,planted,pot,private,non_street
097,S16,shrub,Callistemon citrinus,0,1962.5,planted,pot,private,non_street
098,S01,shrub,Magnolia denudata,0,10000,planted,non-pot,private,non_street
098,S02,shrub,Zanthoxylum bungeanum,0,10000,planted,non-pot,private,non_street
098,S03,shrub,Nandina domestica,0,12000,planted,non-pot,private,non_street
098,S04,shrub,Quercus glauca,0,10000,planted,non-pot,private,non_street
098,S05,shrub,Citrus x aurantium,0,2500,planted,non-pot,private,non_street
098,S06,shrub,Magnolia denudata,0,10000,splantedontaneous,non-pot,private,non_street
098,S07,shrub,Nandina domestica,0,14000,planted,non-pot,private,non_street
098,S08,shrub,Magnolia denudata,0,9100,planted,non-pot,private,non_street
098,S09,shrub,Stewartia pseudocamellia,0,10000,planted,non-pot,private,non_street
102,S01,shrub,Nandina domestica,0,16900,planted,non-pot,private,non_street
102,S02,shrub,Hedera canariensis,0,5100,planted,non-pot,private,non_street
102,S03,shrub,Hedera canariensis,0,21600,planted,non-pot,private,non_street
102,S04,shrub,Hedera canariensis,0,9000,planted,non-pot,private,non_street
102,S05,shrub,Hydrangea macrophylla,0,2500,planted,non-pot,private,non_street
102,S06,shrub,Rhododendron indicum,0,2500,planted,non-pot,private,non_street
102,S07,shrub,Dracaena cambodiana,0,400,planted,pot,private,non_street
102,S08,shrub,Dracaena cambodiana,0,400,planted,pot,private,non_street
102,S09,shrub,Camellia sasanqua,0,625,planted,non-pot,private,non_street
102,S10,shrub,Rhododendron indicum,0,2500,planted,non-pot,private,non_street
102,S11,shrub,Rhododendron indicum,0,4225,planted,non-pot,private,non_street
102,S12,shrub,Hydrangea macrophylla,0,16900,planted,non-pot,private,non_street
103,S01,shrub,Lavandula dentata,0,2600,planted,non-pot,private,non_street
103,S02,shrub,Rhododendron indicum,0,1800,planted,non-pot,private,non_street
103,S03,shrub,Hydrangea macrophylla,0,2400,planted,non-pot,private,non_street
103,S04,shrub,Diospyros kaki,0,900,planted,non-pot,private,non_street
103,S05,shrub,Nandina domestica,0,3600,planted,pot,private,non_street
103,S06,shrub,Nandina domestica,0,900,planted,pot,private,non_street
105,S01,shrub,Akebia quinata,0,12000,planted,non-pot,private,non_street
105,S02,shrub,Hydrangea macrophylla,0,34800,planted,non-pot,private,non_street
105,S03,shrub,Elaeagnus multiflora,0,3600,planted,non-pot,private,non_street
105,S04,shrub,Dendropanax trifidus,0,1600,planted,non-pot,private,non_street
105,S05,shrub,Paris polyphylla,0,900,planted,non-pot,private,non_street
105,S06,shrub,Acer palmatum,0,2800,planted,pot,private,non_street
105,S07,shrub,Fraxinus griffithii,0,1600,planted,pot,private,non_street
109,S01,shrub,Cinnamomum camphora,0,1800,splantedontaneous,non-pot,private,non_street
109,S02,shrub,Aucuba japonica,0,2000,planted,non-pot,private,non_street
109,S03,shrub,Nandina domestica,0,8100,planted,non-pot,private,non_street
109,S04,shrub,Nandina domestica,0,2500,splantedontaneous,non-pot,private,non_street
109,S05,shrub,Serissa japonica,0,3600,planted,non-pot,private,non_street
109,S06,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
109,S07,shrub,Ligustrum japonicum,0,10000,splantedontaneous,non-pot,private,non_street
109,S08,shrub,Rhododendron hirado group,0,14400,planted,non-pot,private,non_street
109,S09,shrub,Loropetalum chinense,0,1200,planted,non-pot,private,non_street
109,S10,shrub,Camellia sasanqua,0,2000,planted,non-pot,private,non_street
109,S11,shrub,Ligustrum sinense,0,400,planted,non-pot,private,non_street
109,S12,shrub,Rhododendron hirado group,0,22500,planted,non-pot,private,non_street
109,S13,shrub,Celtis sinensis,0,900,splantedontaneous,non-pot,private,non_street
109,S14,shrub,Nandina domestica,0,1200,planted,non-pot,private,non_street
109,S15,shrub,Rhododendron hirado group,0,9000,planted,non-pot,private,non_street
109,S16,shrub,Abelia x grandiflora,0,900,planted,non-pot,private,non_street
109,S17,shrub,Celtis sinensis,0,7000,splantedontaneous,non-pot,private,non_street
109,S18,shrub,Nandina domestica,0,900,planted,non-pot,private,non_street
109,S19,shrub,Spiraea thunbergii,0,6300,planted,non-pot,private,non_street
109,S20,shrub,Rhododendron hirado group,0,8400,planted,non-pot,private,non_street
109,S21,shrub,Celtis sinensis,0,1800,splantedontaneous,non-pot,private,non_street
109,S22,shrub,Abelia x grandiflora,0,900,planted,non-pot,private,non_street
109,S23,shrub,Spiraea thunbergii,0,1200,planted,non-pot,private,non_street
109,S24,shrub,Buxus microphylla,0,12100,planted,non-pot,private,non_street
109,S25,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S26,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S27,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S28,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S29,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S30,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S31,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S32,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S33,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S34,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S35,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S36,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S37,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S38,shrub,Rhododendron indicum,0,10000,planted,non-pot,private,non_street
109,S39,shrub,Dendropanax trifidus,0,7800,planted,non-pot,private,non_street
109,S40,shrub,Camellia japonica,0,6400,planted,non-pot,private,non_street
109,S41,shrub,Camellia japonica,0,6400,planted,non-pot,private,non_street
109,S42,shrub,Ligustrum sinense,0,18000,planted,non-pot,private,non_street
109,S43,shrub,Hedera helix,0,625,planted,non-pot,private,non_street
109,S44,shrub,Rhododendron indicum,0,2500,planted,non-pot,private,non_street
109,S45,shrub,Osmanthus fragrans,0,3600,planted,non-pot,private,non_street
109,S46,shrub,Camellia sasanqua,0,7800,planted,non-pot,private,non_street
109,S47,shrub,Enkianthus perulatus,0,3600,planted,non-pot,private,non_street
109,S48,shrub,Enkianthus perulatus,0,2500,planted,non-pot,private,non_street
109,S49,shrub,Enkianthus perulatus,0,1600,planted,non-pot,private,non_street
109,S50,shrub,Daphniphyllum macropodum,0,1600,planted,non-pot,private,non_street
109,S51,shrub,Daphniphyllum macropodum,0,1600,planted,non-pot,private,non_street
110,S01,shrub,Nandina domestica,0,1800,splantedontaneous,non-pot,private,non_street
110,S02,shrub,Nandina domestica,0,1600,splantedontaneous,non-pot,private,non_street
110,S03,shrub,Enkianthus perulatus,0,1600,planted,pot,private,non_street
110,S04,shrub,Enkianthus perulatus,0,1600,planted,pot,private,non_street
110,S05,shrub,Camellia japonica,0,400,planted,pot,private,non_street
110,S06,shrub,Sarcandra glabra,0,400,planted,pot,private,non_street
110,S07,shrub,Zanthoxylum bungeanum,0,400,planted,non-pot,private,non_street
110,S08,shrub,Enkianthus perulatus,0,1600,planted,pot,private,non_street
110,S09,shrub,Enkianthus perulatus,0,2100,planted,pot,private,non_street
110,S10,shrub,Rhododendron indicum,0,1600,planted,pot,private,non_street
110,S11,shrub,Camellia japonica,0,8100,planted,pot,private,non_street
110,S12,shrub,Camellia japonica,0,60000,planted,pot,private,non_street
110,S13,shrub,Punica granatum,0,8100,planted,non-pot,private,non_street
110,S14,shrub,Nandina domestica,0,3600,planted,non-pot,private,non_street
110,S15,shrub,Nandina domestica,0,3600,planted,non-pot,private,non_street
110,S16,shrub,Cornus kousa,0,1962.5,planted,non-pot,private,non_street
110,S17,shrub,Cornus kousa,0,3846.5,planted,non-pot,private,non_street
110,S18,shrub,Cornus kousa,0,1962.5,planted,non-pot,private,non_street
111,S01,shrub,Podocarpus macrophyllus,0,1256,planted,non-pot,private,non_street
112,S01,shrub,Spiraea thunbergii,0,19600,planted,non-pot,private,non_street
112,S02,shrub,Ligustrum sinense,0,25600,planted,non-pot,private,non_street
112,S03,shrub,Spiraea thunbergii,0,225,splantedontaneous,non-pot,private,non_street
112,S04,shrub,Ligustrum sinense,0,400,splantedontaneous,non-pot,private,non_street
112,S05,shrub,Pinus densiflora,0,800,splantedontaneous,non-pot,private,non_street
112,S06,shrub,Ligustrum sinense,0,3600,planted,non-pot,private,non_street
112,S07,shrub,Spiraea thunbergii,0,900,planted,non-pot,private,non_street
112,S08,shrub,Eriobotrya japonica,0,5625,planted,pot,private,non_street
112,S09,shrub,Spiraea thunbergii,0,2500,splantedontaneous,non-pot,private,non_street
112,S10,shrub,Spiraea thunbergii,0,1600,planted,pot,private,non_street
112,S11,shrub,Camellia japonica,0,900,planted,pot,private,non_street
112,S12,shrub,Pinus densiflora,0,400,planted,pot,private,non_street
112,S13,shrub,Pinus densiflora,0,100,planted,pot,private,non_street
112,S14,shrub,Pinus densiflora,0,400,planted,pot,private,non_street
112,S15,shrub,Pinus densiflora,0,225,planted,pot,private,non_street
112,S16,shrub,Acer palmatum,0,100,planted,pot,private,non_street
112,S17,shrub,Nandina domestica,0,900,planted,pot,private,non_street
112,S18,shrub,Eriobotrya japonica,0,2400,planted,pot,private,non_street
112,S19,shrub,Spiraea thunbergii,0,1600,planted,pot,private,non_street
112,S20,shrub,Zelkova serrata,0,900,planted,pot,private,non_street
112,S21,shrub,Acer palmatum,0,3600,planted,pot,private,non_street
112,S22,shrub,Enkianthus perulatus,0,2500,planted,pot,private,non_street
112,S23,shrub,Zelkova serrata,0,2400,splantedontaneous,pot,private,non_street
112,S24,shrub,Jasminum nudiflorum,0,14400,planted,non-pot,private,non_street
115,S01,shrub,Lagerstroemia indica,0,14000,planted,non-pot,private,non_street
118,S01,shrub,Buxus microphylla,0,900,planted,non-pot,private,non_street
118,S02,shrub,Buxus microphylla,0,800,planted,non-pot,private,non_street
118,S03,shrub,Loropetalum chinense,0,1800,planted,non-pot,private,non_street
118,S04,shrub,Loropetalum chinense,0,1800,planted,non-pot,private,non_street
118,S05,shrub,Loropetalum chinense,0,1800,planted,non-pot,private,non_street
118,S06,shrub,Abelia x grandiflora,0,5400,planted,non-pot,private,non_street
118,S07,shrub,Euonymus japonicus,0,4000,planted,non-pot,private,non_street
118,S08,shrub,Chamaecyparis pisifera,0,3000,planted,non-pot,private,non_street
118,S09,shrub,Corylopsis pauciflora,0,3600,planted,non-pot,private,non_street
118,S10,shrub,Ilex crenata,0,400,planted,non-pot,private,non_street
118,S11,shrub,Osmanthus fragrans,0,10000,planted,non-pot,private,non_street
118,S12,shrub,Rhododendron hirado group,0,14400,planted,non-pot,private,non_street
118,S13,shrub,Ilex crenata,0,1800,planted,non-pot,private,non_street
118,S14,shrub,Rosa chinensis,0,2500,planted,non-pot,private,non_street
118,S15,shrub,Nandina domestica,0,10800,planted,non-pot,private,non_street
118,S16,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
118,S17,shrub,Rhododendron indicum,0,3600,planted,non-pot,private,non_street
118,S18,shrub,Zelkova serrata,0,2400,planted,non-pot,private,non_street
118,S19,shrub,Cercis chinensis,0,20000,planted,non-pot,private,non_street
118,S20,shrub,Rhododendron hirado group,0,3600,planted,non-pot,private,non_street
118,S21,shrub,Nandina domestica,0,400,planted,non-pot,private,non_street
118,S22,shrub,Euonymus japonicus,0,400,planted,non-pot,private,non_street
119,S01,shrub,Acer buergerianum,0,3600,planted,pot,private,non_street
119,S02,shrub,Hydrangea macrophylla,0,3600,planted,pot,private,non_street
119,S03,shrub,Rosa chinensis,0,4900,planted,pot,private,non_street
119,S04,shrub,Zanthoxylum bungeanum,0,900,planted,pot,private,non_street
119,S05,shrub,Hydrangea macrophylla,0,900,planted,pot,private,non_street
119,S06,shrub,Rosa banksiae,0,900,planted,pot,private,non_street
119,S07,shrub,Rosa chinensis,0,2000,planted,pot,private,non_street
